Class,Timestamp,x1,y1,x2,y2
G_Matriarche,62.0,765,550,855,583
Pterophyllum_Scalare_BB,62.0,495,134,579,232
Pterophyllum_Scalare_YWB,62.0,798,404,884,487
Pterophyllum_Scalare_YWB,62.1,793,401,878,484
G_Matriarche,62.1,765,551,855,583
Pterophyllum_Scalare_W,62.1,841,494,863,545
Pterophyllum_Scalare_BB,62.1,497,138,581,237
Pterophyllum_Scalare_Y,62.1,1121,431,1163,508
Pterophyllum_Scalare_W,62.2,841,504,863,546
Pterophyllum_Scalare_Y,62.2,1122,431,1163,508
G_Matriarche,62.2,766,551,855,584
Pterophyllum_Scalare_YWB,62.2,784,399,873,481
Pterophyllum_Scalare_BB,62.2,502,144,582,242
Pterophyllum_Scalare_YWB,62.3,777,395,868,478
G_Matriarche,62.3,767,551,855,584
Pterophyllum_Scalare_Y,62.3,1122,431,1164,508
Pterophyllum_Scalare_BB,62.3,505,149,585,248
Pterophyllum_Scalare_W,62.3,842,494,863,545
Pterophyllum_Scalare_Y,62.4,1123,431,1164,508
Pterophyllum_Scalare_YWB,62.4,774,393,859,469
Corydoras_Albinos,62.4,718,631,759,660
Pterophyllum_Scalare_W,62.4,841,491,863,545
Pterophyllum_Scalare_BB,62.4,510,154,587,253
G_Matriarche,62.4,766,551,855,584
Pterophyllum_Scalare_YWB,62.5,767,390,854,466
Pterophyllum_Scalare_BB,62.5,512,158,589,258
Pterophyllum_Scalare_W,62.5,841,493,864,545
G_Matriarche,62.5,767,551,856,584
Pterophyllum_Scalare_Y,62.5,1123,431,1164,509
Pterophyllum_Scalare_BB,62.6,515,164,591,263
G_Matriarche,62.6,767,550,856,584
Pterophyllum_Scalare_YWB,62.6,758,386,845,462
Pterophyllum_Scalare_Y,62.6,1124,432,1164,510
Corydoras_Albinos,62.6,717,631,760,660
Pterophyllum_Scalare_W,62.6,842,503,865,546
Pterophyllum_Scalare_W,62.7,842,507,868,546
Corydoras_Albinos,62.7,717,632,759,660
G_Matriarche,62.7,766,550,855,582
Pterophyllum_Scalare_BB,62.7,516,168,592,267
Pterophyllum_Scalare_YWB,62.7,753,384,840,458
Pterophyllum_Scalare_Y,62.7,1125,432,1165,510
Pterophyllum_Scalare_Y,62.8,1125,432,1165,511
Pterophyllum_Scalare_YWB,62.8,749,381,834,450
Pterophyllum_Scalare_BB,62.8,519,174,594,272
G_Matriarche,62.8,767,549,855,582
Pterophyllum_Scalare_W,62.8,842,507,869,547
Pterophyllum_Scalare_W,62.9,841,506,870,546
Pterophyllum_Scalare_YWB,62.9,745,378,829,438
Pterophyllum_Scalare_BB,62.9,524,178,595,276
G_Matriarche,62.9,766,547,854,580
Pterophyllum_Scalare_Y,62.9,1126,432,1165,511
Pterophyllum_Scalare_W,63.0,842,503,872,547
Pterophyllum_Scalare_BB,63.0,526,182,596,281
G_Matriarche,63.0,766,545,853,578
Pterophyllum_Scalare_Y,63.0,1127,433,1165,512
Pterophyllum_Scalare_YWB,63.0,742,375,827,434
Pterophyllum_Scalare_Y,63.1,1127,432,1166,511
Pterophyllum_Scalare_W,63.1,844,505,873,548
Pterophyllum_Scalare_YWB,63.1,737,372,821,431
G_Matriarche,63.1,765,543,852,577
Pterophyllum_Scalare_BB,63.1,529,188,597,284
Pterophyllum_Scalare_BB,63.2,532,191,598,289
Pterophyllum_Scalare_W,63.2,842,505,874,549
G_Matriarche,63.2,765,540,852,575
Pterophyllum_Scalare_Y,63.2,1128,433,1166,511
Pterophyllum_Scalare_YWB,63.2,734,370,815,428
Pterophyllum_Scalare_YWB,63.3,730,368,811,426
G_Matriarche,63.3,765,538,849,572
Pterophyllum_Scalare_Y,63.3,1129,433,1166,511
Pterophyllum_Scalare_BB,63.3,534,196,599,293
Botia_Almorhae,63.4,458,357,489,427
Pterophyllum_Scalare_Y,63.4,1130,432,1166,511
Pterophyllum_Scalare_BB,63.4,534,200,599,296
Pterophyllum_Scalare_YWB,63.4,727,365,806,425
G_Matriarche,63.4,764,536,847,571
Pterophyllum_Scalare_Y,63.5,1131,432,1166,510
Pterophyllum_Scalare_BB,63.5,535,205,599,301
G_Matriarche,63.5,763,534,847,568
Pterophyllum_Scalare_YWB,63.5,723,364,803,422
Pterophyllum_Scalare_BB,63.6,536,208,600,306
Pterophyllum_Scalare_YWB,63.6,720,359,804,422
G_Matriarche,63.6,763,531,847,565
Pterophyllum_Scalare_Y,63.6,1132,433,1166,511
Botia_Striata,63.6,523,429,558,457
Pterophyllum_Scalare_BB,63.7,536,211,600,308
Pterophyllum_Scalare_Y,63.7,1133,432,1166,512
Botia_Striata,63.7,522,429,558,458
G_Matriarche,63.7,762,529,844,563
Pterophyllum_Scalare_YWB,63.7,717,357,801,422
G_Matriarche,63.8,762,527,845,560
Pterophyllum_Scalare_Y,63.8,1134,433,1166,512
Pterophyllum_Scalare_YWB,63.8,715,355,800,421
Pterophyllum_Scalare_BB,63.8,536,215,600,311
Pterophyllum_Scalare_Y,63.9,1135,432,1166,513
G_Matriarche,63.9,761,527,845,558
Pterophyllum_Scalare_YWB,63.9,713,353,798,420
Pterophyllum_Scalare_BB,63.9,537,218,601,314
G_Matriarche,64.0,761,525,844,557
Pterophyllum_Scalare_YWB,64.0,710,351,798,420
Pterophyllum_Scalare_Y,64.0,1136,433,1166,513
Pterophyllum_Scalare_BB,64.0,538,222,602,316
G_Matriarche,64.1,760,524,844,556
Pterophyllum_Scalare_YWB,64.1,709,349,795,419
Pterophyllum_Scalare_Y,64.1,1136,433,1166,514
Pterophyllum_Scalare_BB,64.1,538,226,603,319
Pterophyllum_Scalare_Y,64.2,1138,434,1166,514
Pterophyllum_Scalare_BB,64.2,539,229,603,322
Pterophyllum_Scalare_YWB,64.2,707,346,794,419
G_Matriarche,64.2,758,524,844,556
Pterophyllum_Scalare_Y,64.3,1139,434,1166,514
G_Matriarche,64.3,756,524,840,555
Pterophyllum_Scalare_YWB,64.3,705,345,793,417
Pterophyllum_Scalare_BB,64.3,538,232,604,324
Pterophyllum_Scalare_YWB,64.4,704,343,790,417
G_Matriarche,64.4,754,524,839,555
Pterophyllum_Scalare_W,64.4,843,509,881,554
Pterophyllum_Scalare_BB,64.4,538,236,604,326
Botia_Almorhae,64.4,443,273,479,365
Pterophyllum_Scalare_Y,64.4,1140,435,1166,514
Pterophyllum_Scalare_YWB,64.5,703,342,788,416
Botia_Almorhae,64.5,432,266,477,347
Pterophyllum_Scalare_W,64.5,843,509,881,554
Pterophyllum_Scalare_BB,64.5,536,238,603,328
G_Matriarche,64.5,750,524,834,555
Pterophyllum_Scalare_Y,64.5,1142,436,1166,513
Botia_Almorhae,64.6,424,266,478,344
G_Matriarche,64.6,748,524,832,555
Pterophyllum_Scalare_W,64.6,843,507,881,555
Pterophyllum_Scalare_Y,64.6,1144,438,1166,511
Pterophyllum_Scalare_YWB,64.6,702,340,786,415
Pterophyllum_Scalare_BB,64.6,535,240,602,330
Pterophyllum_Scalare_W,64.7,843,507,881,554
Botia_Almorhae,64.7,429,265,477,349
G_Matriarche,64.7,745,524,830,556
Pterophyllum_Scalare_BB,64.7,533,242,602,331
Pterophyllum_Scalare_Y,64.7,1146,438,1166,512
Pterophyllum_Scalare_YWB,64.7,701,339,784,414
Botia_Almorhae,64.8,427,267,476,354
Pterophyllum_Scalare_BB,64.8,533,245,601,332
Pterophyllum_Scalare_Y,64.8,1147,439,1166,511
G_Matriarche,64.8,742,524,826,556
Pterophyllum_Scalare_YWB,64.8,701,336,786,413
Pterophyllum_Scalare_W,64.8,843,506,881,554
Pterophyllum_Scalare_W,64.9,842,506,881,555
G_Matriarche,64.9,740,525,823,556
Pterophyllum_Scalare_Y,64.9,1148,440,1166,513
Botia_Almorhae,64.9,426,270,476,352
Pterophyllum_Scalare_YWB,64.9,702,330,784,411
Pterophyllum_Scalare_BB,64.9,533,245,601,333
Pterophyllum_Scalare_Y,65.0,1149,441,1166,518
Pterophyllum_Scalare_W,65.0,842,506,881,555
G_Matriarche,65.0,737,525,822,557
Botia_Almorhae,65.0,424,271,475,353
Pterophyllum_Scalare_YWB,65.0,704,328,786,410
Pterophyllum_Scalare_BB,65.0,530,247,599,335
Pterophyllum_Scalare_BB,65.1,528,248,597,338
Pterophyllum_Scalare_W,65.1,842,506,881,555
G_Matriarche,65.1,733,526,817,558
Pterophyllum_Scalare_YWB,65.1,704,328,788,407
Pterophyllum_Scalare_Y,65.1,1149,442,1167,520
Botia_Almorhae,65.1,423,274,475,353
G_Matriarche,65.2,731,527,813,559
Pterophyllum_Scalare_YWB,65.2,705,328,789,406
Pterophyllum_Scalare_Y,65.2,1149,444,1167,523
Botia_Almorhae,65.2,424,275,473,358
Pterophyllum_Scalare_BB,65.2,527,249,594,340
Pterophyllum_Scalare_W,65.2,842,506,881,556
Pterophyllum_Scalare_BB,65.3,526,250,593,340
Pterophyllum_Scalare_W,65.3,842,506,881,556
G_Matriarche,65.3,728,528,813,560
Pterophyllum_Scalare_YWB,65.3,706,327,790,405
Pterophyllum_Scalare_Y,65.3,1149,446,1168,524
Botia_Almorhae,65.3,420,280,471,355
Pterophyllum_Scalare_Y,65.4,1149,447,1168,524
G_Matriarche,65.4,725,530,811,562
Pterophyllum_Scalare_BB,65.4,526,252,592,340
Pterophyllum_Scalare_YWB,65.4,707,328,790,405
Botia_Almorhae,65.4,421,283,469,358
Pterophyllum_Scalare_W,65.4,841,506,881,556
G_Matriarche,65.5,724,531,808,564
Pterophyllum_Scalare_YWB,65.5,707,328,790,404
Botia_Almorhae,65.5,410,290,466,366
Pterophyllum_Scalare_Y,65.5,1148,449,1168,525
Pterophyllum_Scalare_BB,65.5,529,253,593,339
Pterophyllum_Scalare_W,65.5,842,506,881,555
Pterophyllum_Scalare_BB,65.6,533,252,594,336
G_Matriarche,65.6,722,533,806,566
Pterophyllum_Scalare_Y,65.6,1148,450,1168,525
Pterophyllum_Scalare_YWB,65.6,707,327,791,404
Botia_Almorhae,65.6,409,292,464,373
Pterophyllum_Scalare_W,65.6,842,506,881,555
Botia_Almorhae,65.7,426,286,461,377
Pterophyllum_Scalare_W,65.7,842,506,881,555
G_Matriarche,65.7,718,534,800,566
Pterophyllum_Scalare_Y,65.7,1147,452,1168,527
Pterophyllum_Scalare_BB,65.7,534,252,596,333
Pterophyllum_Scalare_YWB,65.7,707,326,791,404
Pterophyllum_Scalare_YWB,65.8,707,326,790,404
G_Matriarche,65.8,715,536,795,568
Pterophyllum_Scalare_BB,65.8,536,252,597,330
Pterophyllum_Scalare_W,65.8,842,506,881,555
Pterophyllum_Scalare_Y,65.8,1147,452,1168,529
Botia_Almorhae,65.8,404,283,456,369
Pterophyllum_Scalare_YWB,65.9,708,326,791,404
Botia_Almorhae,65.9,404,284,448,372
Pterophyllum_Scalare_Y,65.9,1146,454,1168,530
Pterophyllum_Scalare_W,65.9,842,507,881,554
Pterophyllum_Scalare_BB,65.9,536,251,596,329
G_Matriarche,65.9,713,535,796,568
Pterophyllum_Scalare_BB,66.0,537,251,595,329
G_Matriarche,66.0,711,535,790,570
Pterophyllum_Scalare_Y,66.0,1145,456,1167,532
Botia_Almorhae,66.0,385,284,442,374
Pterophyllum_Scalare_YWB,66.0,708,327,792,405
Pterophyllum_Scalare_W,66.0,848,510,881,553
Pterophyllum_Scalare_YWB,66.1,708,325,793,405
G_Matriarche,66.1,708,535,787,570
Pterophyllum_Scalare_BB,66.1,536,250,595,329
Botia_Almorhae,66.1,387,287,434,379
Pterophyllum_Scalare_W,66.1,850,514,882,554
Pterophyllum_Scalare_Y,66.1,1145,456,1167,534
Pterophyllum_Scalare_W,66.2,853,516,882,553
Pterophyllum_Scalare_BB,66.2,535,250,593,328
Botia_Almorhae,66.2,363,292,423,381
Pterophyllum_Scalare_Y,66.2,1144,457,1168,534
Pterophyllum_Scalare_YWB,66.2,708,325,792,405
G_Matriarche,66.2,701,534,775,570
Botia_Almorhae,66.3,367,296,418,381
Pterophyllum_Scalare_W,66.3,854,516,882,553
Pterophyllum_Scalare_BB,66.3,535,249,593,328
Pterophyllum_Scalare_YWB,66.3,709,325,792,406
G_Matriarche,66.3,694,536,781,570
Pterophyllum_Scalare_Y,66.3,1144,458,1167,537
Botia_Almorhae,66.4,350,301,413,380
Pterophyllum_Scalare_Y,66.4,1143,459,1167,537
Pterophyllum_Scalare_YWB,66.4,709,326,793,407
Pterophyllum_Scalare_BB,66.4,535,249,593,327
Pterophyllum_Scalare_B,66.4,940,609,994,679
Pterophyllum_Scalare_W,66.4,853,517,882,553
G_Matriarche,66.4,687,536,780,570
Pterophyllum_Scalare_B,66.5,940,609,994,680
Pterophyllum_Scalare_Y,66.5,1143,462,1166,538
Pterophyllum_Scalare_W,66.5,854,517,882,553
Pterophyllum_Scalare_YWB,66.5,709,326,793,407
Pterophyllum_Scalare_BB,66.5,535,249,592,327
Botia_Almorhae,66.5,352,307,409,379
G_Matriarche,66.5,685,536,776,570
Pterophyllum_Scalare_YWB,66.6,709,327,794,407
Pterophyllum_Scalare_BB,66.6,534,248,591,327
Botia_Almorhae,66.6,334,314,408,381
Pterophyllum_Scalare_B,66.6,941,610,994,678
Pterophyllum_Scalare_W,66.6,853,517,882,553
G_Matriarche,66.6,683,536,773,571
Pterophyllum_Scalare_Y,66.6,1142,462,1166,540
Pterophyllum_Scalare_BB,66.7,533,248,590,329
Pterophyllum_Scalare_W,66.7,853,518,882,553
Pterophyllum_Scalare_YWB,66.7,709,327,793,408
Botia_Striata,66.7,763,612,820,641
Pterophyllum_Scalare_Y,66.7,1142,464,1166,540
Botia_Almorhae,66.7,336,318,406,386
G_Matriarche,66.7,680,534,769,572
Pterophyllum_Scalare_BB,66.8,532,248,589,330
Pterophyllum_Scalare_W,66.8,853,518,882,554
Pterophyllum_Scalare_Y,66.8,1141,465,1165,542
Pterophyllum_Scalare_YWB,66.8,709,328,793,408
G_Matriarche,66.8,679,534,766,572
Botia_Almorhae,66.8,322,319,405,395
Corydoras_Panda,66.9,763,617,816,646
Botia_Almorhae,66.9,336,320,403,403
Pterophyllum_Scalare_Y,66.9,1140,467,1165,542
Pterophyllum_Scalare_W,66.9,854,518,882,554
Pterophyllum_Scalare_BB,66.9,531,248,589,330
G_Matriarche,66.9,677,536,764,573
Pterophyllum_Scalare_YWB,66.9,709,328,793,408
Pterophyllum_Scalare_YWB,67.0,709,328,793,408
Corydoras_Albinos,67.0,717,631,761,662
G_Matriarche,67.0,674,536,761,573
Botia_Almorhae,67.0,331,318,403,402
Pterophyllum_Scalare_Y,67.0,1140,468,1164,543
Pterophyllum_Scalare_BB,67.0,531,248,588,330
Pterophyllum_Scalare_W,67.0,856,519,883,555
Botia_Striata,67.0,755,618,829,647
Pterophyllum_Scalare_BB,67.1,529,249,586,330
G_Matriarche,67.1,672,538,759,573
Pterophyllum_Scalare_YWB,67.1,709,328,794,408
Corydoras_Albinos,67.1,718,631,759,662
Botia_Almorhae,67.1,334,319,404,394
Corydoras_Panda,67.1,753,617,820,646
Pterophyllum_Scalare_Y,67.1,1139,470,1164,544
Pterophyllum_Scalare_W,67.1,858,520,883,556
Pterophyllum_Scalare_YWB,67.2,709,329,795,408
G_Matriarche,67.2,669,538,755,574
Pterophyllum_Scalare_Y,67.2,1139,472,1164,546
Botia_Almorhae,67.2,340,322,405,392
Corydoras_Albinos,67.2,718,632,759,662
Pterophyllum_Scalare_W,67.2,858,524,881,555
Pterophyllum_Scalare_BB,67.2,528,249,584,330
Pterophyllum_Scalare_Y,67.3,1138,474,1163,547
Botia_Almorhae,67.3,324,322,407,395
Corydoras_Albinos,67.3,718,632,758,662
Pterophyllum_Scalare_W,67.3,859,524,881,555
G_Matriarche,67.3,666,539,750,574
Pterophyllum_Scalare_BB,67.3,527,249,582,331
Pterophyllum_Scalare_YWB,67.3,709,330,794,409
Pterophyllum_Scalare_BB,67.4,526,250,580,331
G_Matriarche,67.4,663,541,751,576
Pterophyllum_Scalare_W,67.4,859,525,882,555
Botia_Almorhae,67.4,319,321,406,396
Pterophyllum_Scalare_YWB,67.4,709,331,794,409
Pterophyllum_Scalare_Y,67.4,1138,477,1162,549
Corydoras_Albinos,67.4,718,632,759,663
Botia_Almorhae,67.5,336,322,404,405
Pterophyllum_Scalare_Y,67.5,1137,479,1162,550
Pterophyllum_Scalare_W,67.5,859,525,882,555
Corydoras_Albinos,67.5,718,632,760,663
Pterophyllum_Scalare_BB,67.5,525,251,579,332
Pterophyllum_Scalare_YWB,67.5,709,331,794,409
G_Matriarche,67.5,659,542,747,576
G_Matriarche,67.6,658,544,746,577
Botia_Almorhae,67.6,331,320,404,405
Corydoras_Albinos,67.6,718,632,759,663
Pterophyllum_Scalare_Y,67.6,1136,478,1163,552
Pterophyllum_Scalare_YWB,67.6,709,332,794,409
Pterophyllum_Scalare_W,67.6,859,525,881,555
Pterophyllum_Scalare_BB,67.6,524,252,576,333
Pterophyllum_Scalare_BB,67.7,523,253,574,333
Pterophyllum_Scalare_YWB,67.7,709,334,794,409
Pterophyllum_Scalare_Y,67.7,1136,480,1163,553
Corydoras_Albinos,67.7,718,631,758,663
Botia_Almorhae,67.7,333,318,403,405
Pterophyllum_Scalare_W,67.7,859,525,882,556
G_Matriarche,67.7,655,543,742,577
Pterophyllum_Scalare_Y,67.8,1135,481,1163,554
Botia_Almorhae,67.8,344,321,400,409
Corydoras_Albinos,67.8,718,632,758,663
Pterophyllum_Scalare_W,67.8,861,525,882,557
Pterophyllum_Scalare_YWB,67.8,710,334,794,412
Pterophyllum_Scalare_BB,67.8,522,258,571,334
G_Matriarche,67.8,654,542,740,578
Pterophyllum_Scalare_W,67.9,861,524,881,557
Corydoras_Albinos,67.9,718,632,756,662
Pterophyllum_Scalare_BB,67.9,520,260,569,341
G_Matriarche,67.9,653,540,739,579
Pterophyllum_Scalare_Y,67.9,1135,481,1163,555
Pterophyllum_Scalare_YWB,67.9,712,336,795,413
Botia_Almorhae,67.9,334,322,401,403
Botia_Almorhae,68.0,341,321,403,395
G_Matriarche,68.0,652,539,735,580
Pterophyllum_Scalare_Y,68.0,1134,483,1163,557
Pterophyllum_Scalare_BB,68.0,517,264,567,343
Pterophyllum_Scalare_W,68.0,863,526,882,559
Pterophyllum_Scalare_YWB,68.0,712,336,796,412
G_Matriarche,68.1,652,538,736,582
Pterophyllum_Scalare_BB,68.1,516,269,565,345
Pterophyllum_Scalare_Y,68.1,1133,482,1162,559
Botia_Almorhae,68.1,336,320,403,401
Corydoras_Albinos,68.1,718,631,758,663
Pterophyllum_Scalare_YWB,68.1,713,338,797,412
Pterophyllum_Scalare_Y,68.2,1132,480,1163,560
Pterophyllum_Scalare_BB,68.2,515,275,563,345
Pterophyllum_Scalare_YWB,68.2,713,339,797,415
Corydoras_Albinos,68.2,718,632,757,663
Botia_Almorhae,68.2,334,321,403,402
G_Matriarche,68.2,650,538,734,584
Corydoras_Albinos,68.3,717,632,757,663
G_Matriarche,68.3,648,542,729,582
Botia_Almorhae,68.3,342,320,403,395
Pterophyllum_Scalare_BB,68.3,514,279,562,346
Pterophyllum_Scalare_YWB,68.3,713,340,797,417
Pterophyllum_Scalare_Y,68.3,1130,484,1162,561
Corydoras_Albinos,68.4,335,320,405,396
Pterophyllum_Scalare_W,68.4,864,527,883,558
Pterophyllum_Scalare_B,68.4,969,569,1005,652
Pterophyllum_Scalare_YWB,68.4,713,342,797,418
Corydoras_Albinos,68.4,718,631,759,664
Pterophyllum_Scalare_Y,68.4,1129,487,1162,562
G_Matriarche,68.4,646,542,736,582
Pterophyllum_Scalare_BB,68.4,513,277,558,347
G_Matriarche,68.5,644,547,735,583
Corydoras_Albinos,68.5,718,631,758,663
Botia_Almorhae,68.5,332,320,407,398
Botia_Striata,68.5,521,428,559,458
Pterophyllum_Scalare_W,68.5,864,527,883,558
Pterophyllum_Scalare_YWB,68.5,714,343,797,419
Pterophyllum_Scalare_BB,68.5,511,281,557,348
Pterophyllum_Scalare_Y,68.5,1127,485,1162,563
Botia_Almorhae,68.6,348,318,408,394
Pterophyllum_Scalare_W,68.6,863,527,883,557
Pterophyllum_Scalare_YWB,68.6,714,344,797,419
Pterophyllum_Scalare_Y,68.6,1125,486,1161,564
Corydoras_Albinos,68.6,718,632,757,663
Pterophyllum_Scalare_BB,68.6,510,301,556,351
G_Matriarche,68.6,642,550,731,583
Pterophyllum_Scalare_BB,68.7,509,297,557,356
G_Matriarche,68.7,638,548,731,585
Botia_Striata,68.7,739,615,788,644
Botia_Almorhae,68.7,350,318,409,394
Pterophyllum_Scalare_YWB,68.7,715,346,795,420
Pterophyllum_Scalare_Y,68.7,1122,488,1160,566
Pterophyllum_Scalare_YWB,68.8,714,345,792,420
Pterophyllum_Scalare_BB,68.8,508,291,559,360
Botia_Almorhae,68.8,355,315,412,393
Pterophyllum_Scalare_Y,68.8,1119,489,1159,565
G_Matriarche,68.8,637,545,727,584
Pterophyllum_Scalare_BB,68.9,509,295,562,363
G_Matriarche,68.9,636,541,725,584
Botia_Striata,68.9,742,608,805,643
Pterophyllum_Scalare_YWB,68.9,713,346,787,421
Botia_Almorhae,68.9,350,309,418,383
Pterophyllum_Scalare_Y,68.9,1117,490,1159,564
Pterophyllum_Scalare_Y,69.0,1114,490,1157,564
Corydoras_Albinos,69.0,718,632,757,661
Botia_Almorhae,69.0,360,304,427,374
G_Matriarche,69.0,635,538,720,582
Pterophyllum_Scalare_YWB,69.0,711,349,779,422
Pterophyllum_Scalare_BB,69.0,510,298,564,365
Botia_Almorhae,69.1,371,299,433,375
Corydoras_Panda,69.1,747,606,808,638
Pterophyllum_Scalare_YWB,69.1,710,353,769,422
Pterophyllum_Scalare_B,69.1,975,554,1039,646
Corydoras_Albinos,69.1,718,632,755,661
G_Matriarche,69.1,631,535,720,578
Pterophyllum_Scalare_Y,69.1,1112,489,1154,564
Pterophyllum_Scalare_BB,69.1,511,303,565,367
Pterophyllum_Scalare_Y,69.2,1110,488,1151,565
Pterophyllum_Scalare_B,69.2,978,553,1043,631
G_Matriarche,69.2,630,532,718,574
Corydoras_Panda,69.2,748,604,811,637
Pterophyllum_Scalare_YWB,69.2,708,356,767,424
Pterophyllum_Scalare_BB,69.2,511,305,566,370
Botia_Almorhae,69.2,369,296,439,371
Pterophyllum_Scalare_BB,69.3,512,304,567,373
Pterophyllum_Scalare_YWB,69.3,706,354,768,425
G_Matriarche,69.3,629,529,716,568
Corydoras_Albinos,69.3,718,631,758,661
Pterophyllum_Scalare_B,69.3,983,549,1047,624
Corydoras_Panda,69.3,754,601,813,637
Pterophyllum_Scalare_Y,69.3,1109,486,1150,565
Botia_Almorhae,69.3,371,290,446,364
Pterophyllum_Scalare_B,69.4,985,548,1051,619
Pterophyllum_Scalare_BB,69.4,511,307,567,374
Pterophyllum_Scalare_YWB,69.4,704,356,765,426
Pterophyllum_Scalare_W,69.4,859,525,882,557
Corydoras_Albinos,69.4,718,631,757,661
G_Matriarche,69.4,627,527,712,565
Botia_Almorhae,69.4,379,287,446,361
Corydoras_Panda,69.4,755,597,819,633
Pterophyllum_Scalare_Y,69.4,1108,484,1148,563
Corydoras_Panda,69.5,765,594,825,630
Pterophyllum_Scalare_Y,69.5,1108,482,1147,563
Botia_Almorhae,69.5,375,288,446,362
Corydoras_Albinos,69.5,717,631,758,661
Pterophyllum_Scalare_B,69.5,987,544,1053,619
G_Matriarche,69.5,623,526,710,562
Pterophyllum_Scalare_BB,69.5,511,309,565,375
Pterophyllum_Scalare_YWB,69.5,703,357,762,425
Pterophyllum_Scalare_W,69.5,858,522,881,556
Pterophyllum_Scalare_YWB,69.6,702,357,759,425
Pterophyllum_Scalare_BB,69.6,510,313,562,375
Pterophyllum_Scalare_B,69.6,988,539,1052,618
Corydoras_Panda,69.6,975,625,1032,670
Pterophyllum_Scalare_W,69.6,857,522,881,554
Corydoras_Panda,69.6,767,593,828,624
G_Matriarche,69.6,622,524,706,558
Pterophyllum_Scalare_Y,69.6,1109,480,1147,563
Pterophyllum_Scalare_W,69.7,857,521,881,555
Corydoras_Albinos,69.7,718,632,760,661
Pterophyllum_Scalare_B,69.7,991,536,1048,617
Pterophyllum_Scalare_YWB,69.7,701,357,759,425
Corydoras_Panda,69.7,766,591,831,621
Pterophyllum_Scalare_BB,69.7,514,314,561,375
Pterophyllum_Scalare_Y,69.7,1109,479,1147,562
G_Matriarche,69.7,619,523,705,556
G_Matriarche,69.8,618,519,703,556
Pterophyllum_Scalare_Y,69.8,1109,478,1147,561
Pterophyllum_Scalare_BB,69.8,518,315,559,373
Pterophyllum_Scalare_W,69.8,857,522,881,555
Corydoras_Panda,69.8,771,589,833,618
Pterophyllum_Scalare_YWB,69.8,702,357,760,425
G_Matriarche,69.9,616,515,700,556
Pterophyllum_Scalare_B,69.9,1008,519,1042,599
Corydoras_Albinos,69.9,717,631,761,661
Pterophyllum_Scalare_W,69.9,857,521,881,555
Pterophyllum_Scalare_Y,69.9,1109,477,1147,560
Pterophyllum_Scalare_YWB,69.9,702,357,760,425
Pterophyllum_Scalare_BB,69.9,520,314,556,371
Corydoras_Panda,69.9,779,589,838,616
Pterophyllum_Scalare_Y,70.0,1110,476,1148,559
G_Matriarche,70.0,615,510,699,555
Pterophyllum_Scalare_YWB,70.0,701,358,760,426
Pterophyllum_Scalare_B,70.0,1007,534,1044,597
Corydoras_Panda,70.0,780,588,842,617
Botia_Almorhae,70.0,384,276,439,382
Pterophyllum_Scalare_W,70.0,857,517,881,555
Pterophyllum_Scalare_BB,70.0,521,315,557,370
Pterophyllum_Scalare_B,70.1,999,532,1047,601
Pterophyllum_Scalare_YWB,70.1,701,357,760,432
G_Matriarche,70.1,615,508,698,553
Botia_Almorhae,70.1,397,304,440,390
Botia_Striata,70.1,784,591,845,617
Pterophyllum_Scalare_BB,70.1,523,314,554,367
Pterophyllum_Scalare_Y,70.1,1111,475,1149,557
Pterophyllum_Scalare_W,70.1,859,516,882,555
Pterophyllum_Scalare_YWB,70.2,705,358,759,424
Corydoras_Panda,70.2,799,590,850,617
Pterophyllum_Scalare_BB,70.2,525,314,552,366
G_Matriarche,70.2,615,504,695,551
Pterophyllum_Scalare_Y,70.2,1113,474,1150,557
Pterophyllum_Scalare_B,70.2,989,525,1049,603
Pterophyllum_Scalare_B,70.3,979,524,1048,603
Corydoras_Panda,70.3,796,588,854,616
Pterophyllum_Scalare_YWB,70.3,710,357,760,434
Pterophyllum_Scalare_BB,70.3,526,313,550,366
G_Matriarche,70.3,614,500,693,548
Pterophyllum_Scalare_Y,70.3,1114,475,1150,557
Pterophyllum_Scalare_B,70.4,971,525,1039,602
Pterophyllum_Scalare_YWB,70.4,704,357,761,426
G_Matriarche,70.4,613,496,692,543
Pterophyllum_Scalare_Y,70.4,1114,474,1150,556
Pterophyllum_Scalare_BB,70.4,525,312,548,363
Pterophyllum_Scalare_BB,70.5,524,309,546,361
Botia_Almorhae,70.5,418,272,461,351
Corydoras_Panda,70.5,813,588,866,617
G_Matriarche,70.5,612,495,691,539
Pterophyllum_Scalare_Y,70.5,1115,474,1150,556
Pterophyllum_Scalare_YWB,70.5,705,358,761,415
Pterophyllum_Scalare_Y,70.6,1115,474,1151,556
Pterophyllum_Scalare_BB,70.6,522,308,543,359
Pterophyllum_Scalare_YWB,70.6,705,358,761,421
Botia_Almorhae,70.6,418,264,463,340
Corydoras_Panda,70.6,808,587,868,617
G_Matriarche,70.6,612,494,691,535
Pterophyllum_Scalare_BB,70.7,522,305,542,356
Botia_Almorhae,70.7,414,261,463,340
G_Matriarche,70.7,612,493,691,532
Pterophyllum_Scalare_Y,70.7,1115,474,1151,556
Pterophyllum_Scalare_YWB,70.7,704,358,761,425
G_Matriarche,70.8,612,491,692,530
Botia_Almorhae,70.8,417,259,464,342
Pterophyllum_Scalare_B,70.8,930,534,1000,626
